sample_id,name,video_path,pose_path,label_id,label_text,text,gloss,signer_id,recording_id,variant_of,is_canonical,source_size_bytes,split
cosign_10_01331,cosign_10_01331,Con gấu/CON_GẤU_NGUYỄN_VIẾT_QUANG_ (1).mp4,pose_format/Con gấu/CON_GẤU_NGUYỄN_VIẾT_QUANG_ (1).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_201,10_CON_GẤU_NGUYỄN_VIẾT_QUANG_ (1),,True,5672574,train
cosign_10_01332,cosign_10_01332,Con gấu/CON_GẤU_NGUYỄN_VIẾT_QUANG_ (2).mp4,pose_format/Con gấu/CON_GẤU_NGUYỄN_VIẾT_QUANG_ (2).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_201,10_CON_GẤU_NGUYỄN_VIẾT_QUANG_ (2),,True,6481738,train
cosign_10_01333,cosign_10_01333,Con gấu/CON_GẤU_NGUYỄN_VIẾT_QUANG_ (3).mp4,pose_format/Con gấu/CON_GẤU_NGUYỄN_VIẾT_QUANG_ (3).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_201,10_CON_GẤU_NGUYỄN_VIẾT_QUANG_ (3),,True,5287463,train
cosign_10_01334,cosign_10_01334,Con gấu/CON_GẤU_NGUYỄN_VIẾT_QUANG_ (4).mp4,pose_format/Con gấu/CON_GẤU_NGUYỄN_VIẾT_QUANG_ (4).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_201,10_CON_GẤU_NGUYỄN_VIẾT_QUANG_ (4),,True,5900200,train
cosign_10_01335,cosign_10_01335,Con gấu/CON_GẤU_NGUYỄN_VIẾT_QUANG_ (5).mp4,pose_format/Con gấu/CON_GẤU_NGUYỄN_VIẾT_QUANG_ (5).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_201,10_CON_GẤU_NGUYỄN_VIẾT_QUANG_ (5),,True,5410903,train
cosign_10_01336,cosign_10_01336,Con gấu/CON_GẤU_NGÔ_TUẤN_ANH_1.mp4,pose_format/Con gấu/CON_GẤU_NGÔ_TUẤN_ANH_1.pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_202,10_CON_GẤU_NGÔ_TUẤN_ANH_1,,True,6518521,train
cosign_10_01337,cosign_10_01337,Con gấu/CON_GẤU_NGÔ_TUẤN_ANH_2.mp4,pose_format/Con gấu/CON_GẤU_NGÔ_TUẤN_ANH_2.pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_202,10_CON_GẤU_NGÔ_TUẤN_ANH_2,,True,5935894,train
cosign_10_01338,cosign_10_01338,Con gấu/CON_GẤU_NGÔ_TUẤN_ANH_3.mp4,pose_format/Con gấu/CON_GẤU_NGÔ_TUẤN_ANH_3.pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_202,10_CON_GẤU_NGÔ_TUẤN_ANH_3,,True,6916217,train
cosign_10_01339,cosign_10_01339,Con gấu/CON_GẤU_NGÔ_TUẤN_ANH_4.mp4,pose_format/Con gấu/CON_GẤU_NGÔ_TUẤN_ANH_4.pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_202,10_CON_GẤU_NGÔ_TUẤN_ANH_4,,True,8071115,train
cosign_10_01340,cosign_10_01340,Con gấu/CON_GẤU_NGÔ_TUẤN_ANH_5.mp4,pose_format/Con gấu/CON_GẤU_NGÔ_TUẤN_ANH_5.pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_202,10_CON_GẤU_NGÔ_TUẤN_ANH_5,,True,6446258,train
cosign_10_01341,cosign_10_01341,Con gấu/CON_GẤU_PHẠM_ĐÌNH_HẢI_(1).mp4,pose_format/Con gấu/CON_GẤU_PHẠM_ĐÌNH_HẢI_(1).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_203,10_CON_GẤU_PHẠM_ĐÌNH_HẢI_(1),,True,11094992,train
cosign_10_01342,cosign_10_01342,Con gấu/CON_GẤU_PHẠM_ĐÌNH_HẢI_(2).mp4,pose_format/Con gấu/CON_GẤU_PHẠM_ĐÌNH_HẢI_(2).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_203,10_CON_GẤU_PHẠM_ĐÌNH_HẢI_(2),,True,10992500,train
cosign_10_01343,cosign_10_01343,Con gấu/CON_GẤU_PHẠM_ĐÌNH_HẢI_(3).mp4,pose_format/Con gấu/CON_GẤU_PHẠM_ĐÌNH_HẢI_(3).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_203,10_CON_GẤU_PHẠM_ĐÌNH_HẢI_(3),,True,11424155,train
cosign_10_01344,cosign_10_01344,Con gấu/CON_GẤU_PHẠM_ĐÌNH_HẢI_(4).mp4,pose_format/Con gấu/CON_GẤU_PHẠM_ĐÌNH_HẢI_(4).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_203,10_CON_GẤU_PHẠM_ĐÌNH_HẢI_(4),,True,11405746,train
cosign_10_01345,cosign_10_01345,Con gấu/CON_GẤU_PHẠM_ĐÌNH_HẢI_(5).mp4,pose_format/Con gấu/CON_GẤU_PHẠM_ĐÌNH_HẢI_(5).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_203,10_CON_GẤU_PHẠM_ĐÌNH_HẢI_(5),,True,12538328,train
cosign_10_01346,cosign_10_01346,Con gấu/CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (1).mp4,pose_format/Con gấu/CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (1).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_204,10_CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (1),,True,6856994,train
cosign_10_01347,cosign_10_01347,Con gấu/CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (2).mp4,pose_format/Con gấu/CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (2).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_204,10_CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (2),,True,7364491,train
cosign_10_01348,cosign_10_01348,Con gấu/CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (3).mp4,pose_format/Con gấu/CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (3).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_204,10_CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (3),,True,6345747,train
cosign_10_01349,cosign_10_01349,Con gấu/CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (4).mp4,pose_format/Con gấu/CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (4).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_204,10_CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (4),,True,6329272,train
cosign_10_01350,cosign_10_01350,Con gấu/CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (5).mp4,pose_format/Con gấu/CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (5).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_204,10_CON_GẤU_TRƯƠNG_NGỌC_DIỄM_ (5),,True,5643292,train
cosign_10_01351,cosign_10_01351,Con gấu/CON_GẤU_TRẦN_TUẤN_MINH_ (1).mp4,pose_format/Con gấu/CON_GẤU_TRẦN_TUẤN_MINH_ (1).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_205,10_CON_GẤU_TRẦN_TUẤN_MINH_ (1),,True,5584549,train
cosign_10_01352,cosign_10_01352,Con gấu/CON_GẤU_TRẦN_TUẤN_MINH_ (2).mp4,pose_format/Con gấu/CON_GẤU_TRẦN_TUẤN_MINH_ (2).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_205,10_CON_GẤU_TRẦN_TUẤN_MINH_ (2),,True,6728493,train
cosign_10_01353,cosign_10_01353,Con gấu/CON_GẤU_TRẦN_TUẤN_MINH_ (3).mp4,pose_format/Con gấu/CON_GẤU_TRẦN_TUẤN_MINH_ (3).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_205,10_CON_GẤU_TRẦN_TUẤN_MINH_ (3),,True,6971003,train
cosign_10_01354,cosign_10_01354,Con gấu/CON_GẤU_TRẦN_TUẤN_MINH_ (4).mp4,pose_format/Con gấu/CON_GẤU_TRẦN_TUẤN_MINH_ (4).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_205,10_CON_GẤU_TRẦN_TUẤN_MINH_ (4),,True,6616162,train
cosign_10_01355,cosign_10_01355,Con gấu/CON_GẤU_TRẦN_TUẤN_MINH_ (5).mp4,pose_format/Con gấu/CON_GẤU_TRẦN_TUẤN_MINH_ (5).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_205,10_CON_GẤU_TRẦN_TUẤN_MINH_ (5),,True,6499645,train
cosign_10_01356,cosign_10_01356,Con gấu/CON_GẤU_TRẦN_ĐỨC_QUÂN_ (1).mp4,pose_format/Con gấu/CON_GẤU_TRẦN_ĐỨC_QUÂN_ (1).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_206,10_CON_GẤU_TRẦN_ĐỨC_QUÂN_ (1),,True,5446700,train
cosign_10_01357,cosign_10_01357,Con gấu/CON_GẤU_TRẦN_ĐỨC_QUÂN_ (2).mp4,pose_format/Con gấu/CON_GẤU_TRẦN_ĐỨC_QUÂN_ (2).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_206,10_CON_GẤU_TRẦN_ĐỨC_QUÂN_ (2),,True,5906597,train
cosign_10_01358,cosign_10_01358,Con gấu/CON_GẤU_TRẦN_ĐỨC_QUÂN_ (3).mp4,pose_format/Con gấu/CON_GẤU_TRẦN_ĐỨC_QUÂN_ (3).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_206,10_CON_GẤU_TRẦN_ĐỨC_QUÂN_ (3),,True,4677038,train
cosign_10_01359,cosign_10_01359,Con gấu/CON_GẤU_TRẦN_ĐỨC_QUÂN_ (4).mp4,pose_format/Con gấu/CON_GẤU_TRẦN_ĐỨC_QUÂN_ (4).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_206,10_CON_GẤU_TRẦN_ĐỨC_QUÂN_ (4),,True,4232709,train
cosign_10_01360,cosign_10_01360,Con gấu/CON_GẤU_TRẦN_ĐỨC_QUÂN_ (5).mp4,pose_format/Con gấu/CON_GẤU_TRẦN_ĐỨC_QUÂN_ (5).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_206,10_CON_GẤU_TRẦN_ĐỨC_QUÂN_ (5),,True,4466426,train
cosign_10_01361,cosign_10_01361,Con gấu/CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (1).mp4,pose_format/Con gấu/CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (1).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_207,10_CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (1),,True,3427224,train
cosign_10_01362,cosign_10_01362,Con gấu/CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (2).mp4,pose_format/Con gấu/CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (2).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_207,10_CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (2),,True,3730299,train
cosign_10_01363,cosign_10_01363,Con gấu/CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (3).mp4,pose_format/Con gấu/CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (3).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_207,10_CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (3),,True,3407429,train
cosign_10_01364,cosign_10_01364,Con gấu/CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (4).mp4,pose_format/Con gấu/CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (4).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_207,10_CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (4),,True,3521694,train
cosign_10_01365,cosign_10_01365,Con gấu/CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (5).mp4,pose_format/Con gấu/CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (5).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_207,10_CON_GẤU_TẠ_THỊ_PHƯƠNG_LINH_ (5),,True,3486307,train
cosign_10_01366,cosign_10_01366,Con gấu/CON_GẤU_VŨ_HUY_DU_ (1).mp4,pose_format/Con gấu/CON_GẤU_VŨ_HUY_DU_ (1).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_208,10_CON_GẤU_VŨ_HUY_DU_ (1),,True,4974188,train
cosign_10_01367,cosign_10_01367,Con gấu/CON_GẤU_VŨ_HUY_DU_ (2).mp4,pose_format/Con gấu/CON_GẤU_VŨ_HUY_DU_ (2).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_208,10_CON_GẤU_VŨ_HUY_DU_ (2),,True,6285274,train
cosign_10_01368,cosign_10_01368,Con gấu/CON_GẤU_VŨ_HUY_DU_ (3).mp4,pose_format/Con gấu/CON_GẤU_VŨ_HUY_DU_ (3).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_208,10_CON_GẤU_VŨ_HUY_DU_ (3),,True,5650068,train
cosign_10_01369,cosign_10_01369,Con gấu/CON_GẤU_VŨ_HUY_DU_ (4).mp4,pose_format/Con gấu/CON_GẤU_VŨ_HUY_DU_ (4).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_208,10_CON_GẤU_VŨ_HUY_DU_ (4),,True,5557660,train
cosign_10_01370,cosign_10_01370,Con gấu/CON_GẤU_VŨ_HUY_DU_ (5).mp4,pose_format/Con gấu/CON_GẤU_VŨ_HUY_DU_ (5).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_208,10_CON_GẤU_VŨ_HUY_DU_ (5),,True,5202127,train
cosign_10_01371,cosign_10_01371,Con gấu/CON_GẤU_VŨ_KẾT_ĐỒNG_1.mp4,pose_format/Con gấu/CON_GẤU_VŨ_KẾT_ĐỒNG_1.pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_209,10_CON_GẤU_VŨ_KẾT_ĐỒNG_1,,True,5154036,train
cosign_10_01372,cosign_10_01372,Con gấu/CON_GẤU_VŨ_KẾT_ĐỒNG_2.mp4,pose_format/Con gấu/CON_GẤU_VŨ_KẾT_ĐỒNG_2.pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_209,10_CON_GẤU_VŨ_KẾT_ĐỒNG_2,,True,5779876,train
cosign_10_01373,cosign_10_01373,Con gấu/CON_GẤU_VŨ_KẾT_ĐỒNG_3.mp4,pose_format/Con gấu/CON_GẤU_VŨ_KẾT_ĐỒNG_3.pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_209,10_CON_GẤU_VŨ_KẾT_ĐỒNG_3,,True,5425647,train
cosign_10_01374,cosign_10_01374,Con gấu/CON_GẤU_VŨ_KẾT_ĐỒNG_4.mp4,pose_format/Con gấu/CON_GẤU_VŨ_KẾT_ĐỒNG_4.pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_209,10_CON_GẤU_VŨ_KẾT_ĐỒNG_4,,True,6097085,train
cosign_10_01375,cosign_10_01375,Con gấu/CON_GẤU_VŨ_KẾT_ĐỒNG_5.mp4,pose_format/Con gấu/CON_GẤU_VŨ_KẾT_ĐỒNG_5.pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_209,10_CON_GẤU_VŨ_KẾT_ĐỒNG_5,,True,6224861,train
cosign_10_01376,cosign_10_01376,Con gấu/Con gấu_MVT.mp4,pose_format/Con gấu/Con gấu_MVT.pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_210,10_Con gấu_MVT,,True,6713613,train
cosign_10_01377,cosign_10_01377,Con gấu/Con gấu_MVT (2).mp4,pose_format/Con gấu/Con gấu_MVT (2).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_210,10_Con gấu_MVT (2),,True,4860718,train
cosign_10_01378,cosign_10_01378,Con gấu/Con gấu_MVT (3).mp4,pose_format/Con gấu/Con gấu_MVT (3).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_210,10_Con gấu_MVT (3),,True,8561971,train
cosign_10_01379,cosign_10_01379,Con gấu/Con gấu_MVT (4).mp4,pose_format/Con gấu/Con gấu_MVT (4).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_210,10_Con gấu_MVT (4),,True,6294339,train
cosign_10_01380,cosign_10_01380,Con gấu/Con gấu_MVT (5).mp4,pose_format/Con gấu/Con gấu_MVT (5).pkl,10,Con gấu,Con gấu,"[""Con gấu""]",signer_210,10_Con gấu_MVT (5),,True,7076054,train
cosign_11_01381,cosign_11_01381,Cá/CÁ_BÙI_MAI_CHI_ (1).mp4,pose_format/Cá/CÁ_BÙI_MAI_CHI_ (1).pkl,11,Cá,Cá,"[""Cá""]",signer_211,11_CÁ_BÙI_MAI_CHI_ (1),,True,6311703,train
cosign_11_01382,cosign_11_01382,Cá/CÁ_BÙI_MAI_CHI_ (2).mp4,pose_format/Cá/CÁ_BÙI_MAI_CHI_ (2).pkl,11,Cá,Cá,"[""Cá""]",signer_211,11_CÁ_BÙI_MAI_CHI_ (2),,True,6782212,train
cosign_11_01383,cosign_11_01383,Cá/CÁ_BÙI_MAI_CHI_ (3).mp4,pose_format/Cá/CÁ_BÙI_MAI_CHI_ (3).pkl,11,Cá,Cá,"[""Cá""]",signer_211,11_CÁ_BÙI_MAI_CHI_ (3),,True,6526834,train
cosign_11_01384,cosign_11_01384,Cá/CÁ_BÙI_MAI_CHI_ (4).mp4,pose_format/Cá/CÁ_BÙI_MAI_CHI_ (4).pkl,11,Cá,Cá,"[""Cá""]",signer_211,11_CÁ_BÙI_MAI_CHI_ (4),,True,7175110,train
cosign_11_01385,cosign_11_01385,Cá/CÁ_BÙI_MAI_CHI_ (5).mp4,pose_format/Cá/CÁ_BÙI_MAI_CHI_ (5).pkl,11,Cá,Cá,"[""Cá""]",signer_211,11_CÁ_BÙI_MAI_CHI_ (5),,True,6880041,train
cosign_11_01386,cosign_11_01386,Cá/CÁ_BÙI_MẬU_VĂN_ (1).mp4,pose_format/Cá/CÁ_BÙI_MẬU_VĂN_ (1).pkl,11,Cá,Cá,"[""Cá""]",signer_212,11_CÁ_BÙI_MẬU_VĂN_ (1),,True,5693504,train
cosign_11_01387,cosign_11_01387,Cá/CÁ_BÙI_MẬU_VĂN_ (2).mp4,pose_format/Cá/CÁ_BÙI_MẬU_VĂN_ (2).pkl,11,Cá,Cá,"[""Cá""]",signer_212,11_CÁ_BÙI_MẬU_VĂN_ (2),,True,6474859,train
cosign_11_01388,cosign_11_01388,Cá/CÁ_BÙI_MẬU_VĂN_ (3).mp4,pose_format/Cá/CÁ_BÙI_MẬU_VĂN_ (3).pkl,11,Cá,Cá,"[""Cá""]",signer_212,11_CÁ_BÙI_MẬU_VĂN_ (3),,True,6167402,train
cosign_11_01389,cosign_11_01389,Cá/CÁ_BÙI_MẬU_VĂN_ (4).mp4,pose_format/Cá/CÁ_BÙI_MẬU_VĂN_ (4).pkl,11,Cá,Cá,"[""Cá""]",signer_212,11_CÁ_BÙI_MẬU_VĂN_ (4),,True,7364411,train
cosign_11_01390,cosign_11_01390,Cá/CÁ_BÙI_MẬU_VĂN_ (5).mp4,pose_format/Cá/CÁ_BÙI_MẬU_VĂN_ (5).pkl,11,Cá,Cá,"[""Cá""]",signer_212,11_CÁ_BÙI_MẬU_VĂN_ (5),,True,6620946,train
cosign_11_01391,cosign_11_01391,Cá/CÁ_LẠI_QUANG_VINH_(1).mp4,pose_format/Cá/CÁ_LẠI_QUANG_VINH_(1).pkl,11,Cá,Cá,"[""Cá""]",signer_213,11_CÁ_LẠI_QUANG_VINH_(1),,True,2792579,train
cosign_11_01392,cosign_11_01392,Cá/CÁ_LẠI_QUANG_VINH_(2).mp4,pose_format/Cá/CÁ_LẠI_QUANG_VINH_(2).pkl,11,Cá,Cá,"[""Cá""]",signer_213,11_CÁ_LẠI_QUANG_VINH_(2),,True,2956686,train
cosign_11_01393,cosign_11_01393,Cá/CÁ_LẠI_QUANG_VINH_(3).mp4,pose_format/Cá/CÁ_LẠI_QUANG_VINH_(3).pkl,11,Cá,Cá,"[""Cá""]",signer_213,11_CÁ_LẠI_QUANG_VINH_(3),,True,3096373,train
cosign_11_01394,cosign_11_01394,Cá/CÁ_LẠI_QUANG_VINH_(4).mp4,pose_format/Cá/CÁ_LẠI_QUANG_VINH_(4).pkl,11,Cá,Cá,"[""Cá""]",signer_213,11_CÁ_LẠI_QUANG_VINH_(4),,True,3015309,train
cosign_11_01395,cosign_11_01395,Cá/CÁ_LẠI_QUANG_VINH_(5).mp4,pose_format/Cá/CÁ_LẠI_QUANG_VINH_(5).pkl,11,Cá,Cá,"[""Cá""]",signer_213,11_CÁ_LẠI_QUANG_VINH_(5),,True,3261904,train
cosign_11_01396,cosign_11_01396,Cá/CÁ_MAI_HOÀNG_XUÂN_ (1).mp4,pose_format/Cá/CÁ_MAI_HOÀNG_XUÂN_ (1).pkl,11,Cá,Cá,"[""Cá""]",signer_214,11_CÁ_MAI_HOÀNG_XUÂN_ (1),,True,5505279,train
cosign_11_01397,cosign_11_01397,Cá/CÁ_MAI_HOÀNG_XUÂN_ (2).mp4,pose_format/Cá/CÁ_MAI_HOÀNG_XUÂN_ (2).pkl,11,Cá,Cá,"[""Cá""]",signer_214,11_CÁ_MAI_HOÀNG_XUÂN_ (2),,True,5517515,train
cosign_11_01398,cosign_11_01398,Cá/CÁ_MAI_HOÀNG_XUÂN_ (3).mp4,pose_format/Cá/CÁ_MAI_HOÀNG_XUÂN_ (3).pkl,11,Cá,Cá,"[""Cá""]",signer_214,11_CÁ_MAI_HOÀNG_XUÂN_ (3),,True,6711501,train
cosign_11_01399,cosign_11_01399,Cá/CÁ_MAI_HOÀNG_XUÂN_ (4).mp4,pose_format/Cá/CÁ_MAI_HOÀNG_XUÂN_ (4).pkl,11,Cá,Cá,"[""Cá""]",signer_214,11_CÁ_MAI_HOÀNG_XUÂN_ (4),,True,6117133,train
cosign_11_01400,cosign_11_01400,Cá/CÁ_MAI_HOÀNG_XUÂN_ (5).mp4,pose_format/Cá/CÁ_MAI_HOÀNG_XUÂN_ (5).pkl,11,Cá,Cá,"[""Cá""]",signer_214,11_CÁ_MAI_HOÀNG_XUÂN_ (5),,True,5959657,train
cosign_11_01401,cosign_11_01401,Cá/CÁ_NGUYỄN_PHƯƠNG_ANH_ (1).mp4,pose_format/Cá/CÁ_NGUYỄN_PHƯƠNG_ANH_ (1).pkl,11,Cá,Cá,"[""Cá""]",signer_215,11_CÁ_NGUYỄN_PHƯƠNG_ANH_ (1),,True,5753734,train
cosign_11_01402,cosign_11_01402,Cá/CÁ_NGUYỄN_PHƯƠNG_ANH_ (2).mp4,pose_format/Cá/CÁ_NGUYỄN_PHƯƠNG_ANH_ (2).pkl,11,Cá,Cá,"[""Cá""]",signer_215,11_CÁ_NGUYỄN_PHƯƠNG_ANH_ (2),,True,5767639,train
cosign_11_01403,cosign_11_01403,Cá/CÁ_NGUYỄN_PHƯƠNG_ANH_ (3).mp4,pose_format/Cá/CÁ_NGUYỄN_PHƯƠNG_ANH_ (3).pkl,11,Cá,Cá,"[""Cá""]",signer_215,11_CÁ_NGUYỄN_PHƯƠNG_ANH_ (3),,True,5770824,train
cosign_11_01404,cosign_11_01404,Cá/CÁ_NGUYỄN_PHƯƠNG_ANH_ (4).mp4,pose_format/Cá/CÁ_NGUYỄN_PHƯƠNG_ANH_ (4).pkl,11,Cá,Cá,"[""Cá""]",signer_215,11_CÁ_NGUYỄN_PHƯƠNG_ANH_ (4),,True,5768071,train
cosign_11_01405,cosign_11_01405,Cá/CÁ_NGUYỄN_PHƯƠNG_ANH_ (5).mp4,pose_format/Cá/CÁ_NGUYỄN_PHƯƠNG_ANH_ (5).pkl,11,Cá,Cá,"[""Cá""]",signer_215,11_CÁ_NGUYỄN_PHƯƠNG_ANH_ (5),,True,5809636,train
cosign_11_01406,cosign_11_01406,Cá/CÁ_NGUYỄN_QUÝ_DƯƠNG_1.mp4,pose_format/Cá/CÁ_NGUYỄN_QUÝ_DƯƠNG_1.pkl,11,Cá,Cá,"[""Cá""]",signer_216,11_CÁ_NGUYỄN_QUÝ_DƯƠNG_1,,True,6383928,train
cosign_11_01407,cosign_11_01407,Cá/CÁ_NGUYỄN_QUÝ_DƯƠNG_2.mp4,pose_format/Cá/CÁ_NGUYỄN_QUÝ_DƯƠNG_2.pkl,11,Cá,Cá,"[""Cá""]",signer_216,11_CÁ_NGUYỄN_QUÝ_DƯƠNG_2,,True,9058324,train
cosign_11_01408,cosign_11_01408,Cá/CÁ_NGUYỄN_QUÝ_DƯƠNG_3.mp4,pose_format/Cá/CÁ_NGUYỄN_QUÝ_DƯƠNG_3.pkl,11,Cá,Cá,"[""Cá""]",signer_216,11_CÁ_NGUYỄN_QUÝ_DƯƠNG_3,,True,8127993,train
cosign_11_01409,cosign_11_01409,Cá/CÁ_NGUYỄN_QUÝ_DƯƠNG_4.mp4,pose_format/Cá/CÁ_NGUYỄN_QUÝ_DƯƠNG_4.pkl,11,Cá,Cá,"[""Cá""]",signer_216,11_CÁ_NGUYỄN_QUÝ_DƯƠNG_4,,True,7548032,train
cosign_11_01410,cosign_11_01410,Cá/CÁ_NGUYỄN_QUÝ_DƯƠNG_5.mp4,pose_format/Cá/CÁ_NGUYỄN_QUÝ_DƯƠNG_5.pkl,11,Cá,Cá,"[""Cá""]",signer_216,11_CÁ_NGUYỄN_QUÝ_DƯƠNG_5,,True,9954574,train
cosign_11_01411,cosign_11_01411,Cá/CÁ_NGUYỄN_THẠC_ANH_ (1).mp4,pose_format/Cá/CÁ_NGUYỄN_THẠC_ANH_ (1).pkl,11,Cá,Cá,"[""Cá""]",signer_217,11_CÁ_NGUYỄN_THẠC_ANH_ (1),,True,6086174,train
cosign_11_01412,cosign_11_01412,Cá/CÁ_NGUYỄN_THẠC_ANH_ (2).mp4,pose_format/Cá/CÁ_NGUYỄN_THẠC_ANH_ (2).pkl,11,Cá,Cá,"[""Cá""]",signer_217,11_CÁ_NGUYỄN_THẠC_ANH_ (2),,True,7094001,train
cosign_11_01413,cosign_11_01413,Cá/CÁ_NGUYỄN_THẠC_ANH_ (3).mp4,pose_format/Cá/CÁ_NGUYỄN_THẠC_ANH_ (3).pkl,11,Cá,Cá,"[""Cá""]",signer_217,11_CÁ_NGUYỄN_THẠC_ANH_ (3),,True,7378146,train
cosign_11_01414,cosign_11_01414,Cá/CÁ_NGUYỄN_THẠC_ANH_ (4).mp4,pose_format/Cá/CÁ_NGUYỄN_THẠC_ANH_ (4).pkl,11,Cá,Cá,"[""Cá""]",signer_217,11_CÁ_NGUYỄN_THẠC_ANH_ (4),,True,6418056,train
cosign_11_01415,cosign_11_01415,Cá/CÁ_NGUYỄN_THẠC_ANH_ (5).mp4,pose_format/Cá/CÁ_NGUYỄN_THẠC_ANH_ (5).pkl,11,Cá,Cá,"[""Cá""]",signer_217,11_CÁ_NGUYỄN_THẠC_ANH_ (5),,True,7777819,train
cosign_11_01416,cosign_11_01416,Cá/CÁ_PHẠM_ĐÌNH_HẢI_(1).mp4,pose_format/Cá/CÁ_PHẠM_ĐÌNH_HẢI_(1).pkl,11,Cá,Cá,"[""Cá""]",signer_218,11_CÁ_PHẠM_ĐÌNH_HẢI_(1),,True,13189271,train
